filename,type,drones,iterations,num_points,mesh_visibility,mesh_overlap,chamfer_distance,mean_distance_to_gt,threshold,adjusted_threshold
NBV_raw_5_drones_iteration_1.ply,NBV,5,1,781679,50.56699999999999,68.58910336394145,0.008451831750232614,0.0018875591255400137,0.1,0.00226216479671721
NBV_raw_5_drones_iteration_2.ply,NBV,5,2,1278523,63.46000000000001,68.1496535194805,0.0066715495415273374,0.0019039266283063943,0.1,0.00226216479671721
NBV_raw_5_drones_iteration_3.ply,NBV,5,3,1812810,68.65599999999999,67.96443486460998,0.004435365087390486,0.0019082379902683358,0.1,0.00226216479671721
NBV_raw_5_drones_iteration_4.ply,NBV,5,4,2044360,68.914,67.79398781031358,0.004396249135279357,0.0019111310877251756,0.1,0.00226216479671721
NBV_raw_5_drones_iteration_5.ply,NBV,5,5,2318924,78.658,67.74543465982948,0.0029274698089122465,0.0019131277293707766,0.1,0.00226216479671721
NBV_raw_6_drones_iteration_0.ply,NBV,6,0,674999,52.341,68.96036667078228,0.009103809748251396,0.0018813553670297245,0.1,0.00226216479671721
NBV_raw_6_drones_iteration_1.ply,NBV,6,1,1386740,57.577,68.64437882655189,0.0066128681129711256,0.0018907954263984604,0.1,0.00226216479671721
NBV_raw_6_drones_iteration_2.ply,NBV,6,2,1731701,64.652,68.43154948734045,0.00512590151455692,0.0018925240908567605,0.1,0.00226216479671721
NBV_raw_6_drones_iteration_3.ply,NBV,6,3,1954923,69.28800000000001,68.25299095418733,0.004864665556433151,0.0018989373769679112,0.1,0.00226216479671721
NBV_raw_6_drones_iteration_4.ply,NBV,6,4,2210798,72.44500000000001,67.87203279757546,0.0046444023521551095,0.0019078778744604633,0.1,0.00226216479671721
NBV_raw_6_drones_iteration_5.ply,NBV,6,5,2413613,74.33999999999999,67.78742589228273,0.004270921310825189,0.0019112630124851024,0.1,0.00226216479671721
NBV_raw_7_drones_iteration_0.ply,NBV,7,0,414383,45.42,68.96054103746356,0.012556035633437882,0.0018812965407903894,0.1,0.00226216479671721
NBV_raw_7_drones_iteration_1.ply,NBV,7,1,1234275,61.843,68.83173797261205,0.004831324939139241,0.0018848490549933082,0.1,0.00226216479671721
NBV_raw_7_drones_iteration_2.ply,NBV,7,2,1748217,71.681,68.31947659352508,0.003388241222822169,0.0018975420422938938,0.1,0.00226216479671721
NBV_raw_7_drones_iteration_3.ply,NBV,7,3,2217618,82.801,68.49435142104707,0.0026011945838484134,0.0018905572498538672,0.1,0.00226216479671721
NBV_raw_7_drones_iteration_4.ply,NBV,7,4,2813517,84.297,68.58279051698044,0.002569802214406971,0.0018886844717736135,0.1,0.00226216479671721
NBV_raw_7_drones_iteration_5.ply,NBV,7,5,3531421,87.104,68.41692293925193,0.0024728039515796666,0.0018930376234103838,0.1,0.00226216479671721
NBV_raw_8_drones_iteration_0.ply,NBV,8,0,739828,53.43599999999999,68.94863634670966,0.007745902313603538,0.0018790059590588588,0.1,0.00226216479671721
NBV_raw_8_drones_iteration_1.ply,NBV,8,1,1543765,56.872,68.7953585674956,0.0075485342670596626,0.0018824718879425354,0.1,0.00226216479671721
NBV_raw_8_drones_iteration_2.ply,NBV,8,2,2353079,58.516,68.54037499066258,0.00741307183902138,0.0018876981584948136,0.1,0.00226216479671721
NBV_raw_8_drones_iteration_3.ply,NBV,8,3,3730471,80.971,68.45177554485264,0.0026469239524109884,0.0018922222281844378,0.1,0.00226216479671721
NBV_raw_8_drones_iteration_4.ply,NBV,8,4,4684942,86.8,68.3551203500041,0.002371517544027664,0.0018928142006253794,0.1,0.00226216479671721
NBV_raw_8_drones_iteration_5.ply,NBV,8,5,5186194,92.779,68.48489742498002,0.0021656015337653198,0.0018906562479326628,0.1,0.00226216479671721
NBV_raw_9_drones_iteration_0.ply,NBV,9,0,732022,65.738,68.90283906879097,0.003911575349707524,0.0018836134051859164,0.1,0.00226216479671721
NBV_raw_9_drones_iteration_1.ply,NBV,9,1,1555819,74.253,68.18298115706459,0.0032503921068963975,0.0018974109368945012,0.1,0.00226216479671721
NBV_raw_9_drones_iteration_2.ply,NBV,9,2,2431256,86.641,68.69084846221259,0.002525922662138555,0.0018888516099890558,0.1,0.00226216479671721
NBV_raw_9_drones_iteration_3.ply,NBV,9,3,3486648,90.363,68.66800763409766,0.002308057430982414,0.001886896158878714,0.1,0.00226216479671721
NBV_raw_9_drones_iteration_4.ply,NBV,9,4,4177646,90.483,68.71613167727723,0.0022878733225661636,0.0018865193976505504,0.1,0.00226216479671721
NBV_raw_9_drones_iteration_5.ply,NBV,9,5,4866011,91.263,68.71516510036999,0.0022538989058136453,0.0018875583061739333,0.1,0.00226216479671721
