filename,drones,interval,convergence_time,num_points,mesh_visibility,mesh_overlap,chamfer_distance,mean_distance_to_gt,threshold,adjusted_threshold
swarm_raw_3_drones_3_interval_92.50s.ply,3,3,92.5,745545,86.238,81.94850746769143,0.002373059763685943,0.0019784429331775356,0.1,0.0028581203767768125
swarm_raw_3_drones_4_interval_92.50s.ply,3,4,92.5,742501,86.126,82.21807108677295,0.0023655579489270644,0.001968975676869653,0.1,0.0028581203767768125
swarm_raw_3_drones_5_interval_92.50s.ply,3,5,92.5,769371,87.324,81.99334261364153,0.0022867447205119074,0.001975895656386007,0.1,0.0028581203767768125
swarm_raw_4_drones_1_interval_101.02s.ply,4,1,101.02,807842,87.822,81.81227541966263,0.0022618981322502776,0.0019866216725087146,0.1,0.0028581203767768125
swarm_raw_4_drones_2_interval_101.02s.ply,4,2,101.02,789253,87.1,82.05302989028867,0.0023233514496432766,0.0019781537895306746,0.1,0.0028581203767768125
swarm_raw_4_drones_3_interval_101.02s.ply,4,3,101.02,781125,87.106,81.83927028324533,0.0023331488290272828,0.001980248922302088,0.1,0.0028581203767768125
swarm_raw_4_drones_4_interval_101.02s.ply,4,4,101.02,764399,86.911,81.88354511191145,0.002333096478878515,0.001979036402859168,0.1,0.0028581203767768125
swarm_raw_4_drones_5_interval_101.02s.ply,4,5,101.02,738690,86.433,82.08948947645428,0.0024321458591296816,0.0019750536428360457,0.1,0.0028581203767768125
swarm_raw_5_drones_1_interval_110.09s.ply,5,1,110.09,825510,88.315,81.7968286271517,0.0022416923656316708,0.001989684296613734,0.1,0.0028581203767768125
swarm_raw_5_drones_2_interval_110.09s.ply,5,2,110.09,816349,87.694,81.91679897291152,0.002269445194961633,0.001983242532064751,0.1,0.0028581203767768125
swarm_raw_5_drones_3_interval_110.09s.ply,5,3,110.09,823946,88.51400000000001,81.8613112995269,0.002223847216312164,0.001987700131049129,0.1,0.0028581203767768125
swarm_raw_5_drones_4_interval_110.09s.ply,5,4,110.09,809017,87.484,81.83190217263667,0.002274922889196539,0.0019811825050981197,0.1,0.0028581203767768125
swarm_raw_5_drones_5_interval_110.09s.ply,5,5,110.09,802770,86.388,81.95684940892161,0.0024280032233482034,0.001977915957954365,0.1,0.0028581203767768125
swarm_raw_6_drones_1_interval_113.09s.ply,6,1,113.09,875714,88.461,81.85777548377666,0.002207406880705723,0.001989927089229413,0.1,0.0028581203767768125
swarm_raw_6_drones_2_interval_113.09s.ply,6,2,113.09,856998,87.63,82.04593242924722,0.0022633892836581952,0.001983037779754564,0.1,0.0028581203767768125
swarm_raw_6_drones_3_interval_113.09s.ply,6,3,113.09,831196,86.965,81.94445112825375,0.0023650362237360696,0.0019843891264482963,0.1,0.0028581203767768125
swarm_raw_6_drones_4_interval_113.09s.ply,6,4,113.09,825567,87.145,81.83527200093997,0.0023037682501198804,0.0019859206023140597,0.1,0.0028581203767768125
swarm_raw_6_drones_5_interval_113.09s.ply,6,5,113.09,796947,86.23100000000001,82.05589581239406,0.0024408157473142494,0.0019778968584649326,0.1,0.0028581203767768125
swarm_raw_7_drones_1_interval_117.13s.ply,7,1,117.13,847349,87.551,81.74579224418892,0.0023123290786711114,0.0019984683048271845,0.1,0.0028581203767768125
swarm_raw_7_drones_2_interval_117.13s.ply,7,2,117.13,832876,86.95,81.85768349670299,0.002382323016977567,0.0019900784732840297,0.1,0.0028581203767768125
swarm_raw_7_drones_3_interval_117.13s.ply,7,3,117.13,828711,87.237,81.89911802787702,0.0023113104310266853,0.0019853975835268274,0.1,0.0028581203767768125
swarm_raw_7_drones_4_interval_117.13s.ply,7,4,117.13,847941,86.668,81.93843130955804,0.0024145805629151845,0.0019853489277533586,0.1,0.0028581203767768125
swarm_raw_7_drones_5_interval_117.13s.ply,7,5,117.13,862609,86.60600000000001,81.98039658940071,0.002410816260029725,0.001982563401477443,0.1,0.0028581203767768125
swarm_raw_8_drones_1_interval_120.12s.ply,8,1,120.12,810508,89.043,81.87270574745166,0.0020627846998961304,0.001991471746855789,0.1,0.0028581203767768125
swarm_raw_8_drones_2_interval_120.12s.ply,8,2,120.12,808081,88.301,81.8124716608629,0.00212954704085976,0.001991028831762523,0.1,0.0028581203767768125
swarm_raw_8_drones_3_interval_120.12s.ply,8,3,120.12,878186,87.47,81.82505832604258,0.002222369922712121,0.001987037079913872,0.1,0.0028581203767768125
swarm_raw_8_drones_4_interval_120.12s.ply,8,4,120.12,865907,88.14800000000001,81.79962304213416,0.002140285002661848,0.001984851294845946,0.1,0.0028581203767768125
swarm_raw_8_drones_5_interval_120.12s.ply,8,5,120.12,858141,87.589,81.77534006246515,0.002230701599667164,0.001987181966853076,0.1,0.0028581203767768125
swarm_raw_9_drones_1_interval_119.97s.ply,9,1,119.97,859906,88.937,81.69195237618996,0.0021164735703703115,0.0020007284779126663,0.1,0.0028581203767768125
swarm_raw_9_drones_2_interval_119.97s.ply,9,2,119.97,855096,88.32900000000001,81.76259679593876,0.002150135861145321,0.001995086643152299,0.1,0.0028581203767768125
swarm_raw_9_drones_3_interval_119.97s.ply,9,3,119.97,855857,87.982,81.85324529771196,0.002177658787309792,0.0019895289809375954,0.1,0.0028581203767768125
swarm_raw_9_drones_4_interval_119.97s.ply,9,4,119.97,890240,87.453,81.80659148094895,0.0022404407063760638,0.0019897343752121074,0.1,0.0028581203767768125
swarm_raw_9_drones_5_interval_119.97s.ply,9,5,119.97,890460,87.237,81.9434898816342,0.002312650803117562,0.0019863161977135045,0.1,0.0028581203767768125
