filename,drones,interval,convergence_time,num_points,mesh_visibility,mesh_overlap,chamfer_distance,mean_distance_to_gt,threshold,adjusted_threshold
swarm_raw_7_drones_8_interval_98.63s.ply,7,8,98.63,1075924,92.156,74.12298638193776,0.0020701721555306763,0.002490589373524986,0.1,0.0032152315314051233
swarm_raw_7_drones_9_interval_98.63s.ply,7,9,98.63,1080709,92.01700000000001,74.00242990429359,0.0020902051597150428,0.0024913012441764412,0.1,0.0032152315314051233
swarm_raw_8_drones_10_interval_101.52s.ply,8,10,101.52,1000217,91.675,74.15080927438746,0.002103669228960771,0.0024891187954209104,0.1,0.0032152315314051233
swarm_raw_8_drones_11_interval_101.52s.ply,8,11,101.52,954141,91.187,74.1573834475198,0.002259606556648381,0.002485862097566379,0.1,0.0032152315314051233
swarm_raw_8_drones_12_interval_101.52s.ply,8,12,101.52,1057175,94.113,73.8669590297531,0.0019843714593271167,0.0025104588811960637,0.1,0.0032152315314051233
swarm_raw_8_drones_1_interval_101.52s.ply,8,1,101.52,1057137,93.89800000000001,73.77198981778143,0.0019989206774921847,0.0025120354216182214,0.1,0.0032152315314051233
swarm_raw_8_drones_2_interval_101.52s.ply,8,2,101.52,1118610,93.46900000000001,74.05673112165991,0.002040528636116348,0.0025027819312172855,0.1,0.0032152315314051233
swarm_raw_8_drones_3_interval_101.52s.ply,8,3,101.52,1106802,93.17,73.78121832089208,0.002023232002736216,0.0025055725819331885,0.1,0.0032152315314051233
swarm_raw_8_drones_4_interval_101.52s.ply,8,4,101.52,1057136,94.134,73.66592377896505,0.0019890044763539246,0.0025171084203436883,0.1,0.0032152315314051233
swarm_raw_8_drones_5_interval_101.52s.ply,8,5,101.52,1073451,92.672,74.05303083233422,0.002072293994426613,0.0024961819158243518,0.1,0.0032152315314051233
swarm_raw_8_drones_6_interval_101.52s.ply,8,6,101.52,1104199,91.74,73.97108673346018,0.0022358590556005673,0.00249795891348047,0.1,0.0032152315314051233
swarm_raw_8_drones_7_interval_101.52s.ply,8,7,101.52,1106802,93.425,73.89442736821943,0.002006084099847201,0.002503274557442745,0.1,0.0032152315314051233
swarm_raw_8_drones_8_interval_101.52s.ply,8,8,101.52,1049583,91.745,74.08408863329532,0.0022286495786520578,0.0024939206991228197,0.1,0.0032152315314051233
swarm_raw_8_drones_9_interval_101.52s.ply,8,9,101.52,1044486,92.096,73.98509889074626,0.002056406542626569,0.0024959082437718398,0.1,0.0032152315314051233
swarm_raw_9_drones_10_interval_95.47s.ply,9,10,95.47,1117376,92.854,73.7927133665843,0.0020596245485020514,0.0025092613797975177,0.1,0.0032152315314051233
swarm_raw_9_drones_11_interval_95.47s.ply,9,11,95.47,1081167,91.85,74.04188839073879,0.002126704151329225,0.002495181236058906,0.1,0.0032152315314051233
swarm_raw_9_drones_12_interval_95.47s.ply,9,12,95.47,946030,90.46300000000001,74.00769531621619,0.0023155571574237045,0.0024904036381660022,0.1,0.0032152315314051233
swarm_raw_9_drones_1_interval_95.47s.ply,9,1,95.47,1106841,94.25200000000001,73.57313372957715,0.0020236213236786453,0.0025268850207655386,0.1,0.0032152315314051233
swarm_raw_9_drones_2_interval_95.47s.ply,9,2,95.47,1111005,93.744,73.78362176204047,0.0020237178556268922,0.002513096031910065,0.1,0.0032152315314051233
swarm_raw_9_drones_3_interval_95.47s.ply,9,3,95.47,1083911,92.71000000000001,73.85827803205245,0.0021424842858964255,0.0025102147708906237,0.1,0.0032152315314051233
swarm_raw_9_drones_4_interval_95.47s.ply,9,4,95.47,1117600,92.886,74.08929849677881,0.0020490901652444955,0.002500324513043748,0.1,0.0032152315314051233
swarm_raw_9_drones_5_interval_95.47s.ply,9,5,95.47,1153348,91.928,73.98478169641774,0.0022100576448111364,0.0025001711826390274,0.1,0.0032152315314051233
swarm_raw_9_drones_6_interval_95.47s.ply,9,6,95.47,1069118,91.837,73.9518930557712,0.0021684730009408192,0.0024993174717501867,0.1,0.0032152315314051233
swarm_raw_9_drones_7_interval_95.47s.ply,9,7,95.47,1110870,93.685,73.8018668837015,0.0020223110663196357,0.0025128150082387836,0.1,0.0032152315314051233
swarm_raw_9_drones_8_interval_95.47s.ply,9,8,95.47,1054500,91.96,73.92361104525565,0.002076629135649793,0.0024977399776973967,0.1,0.0032152315314051233
swarm_raw_9_drones_9_interval_95.47s.ply,9,9,95.47,1083657,92.683,73.95548033693349,0.0021442143772397175,0.0025053654468802046,0.1,0.0032152315314051233
