filename,drones,interval,convergence_time,num_points,mesh_visibility,mesh_overlap,chamfer_distance,mean_distance_to_gt,threshold,adjusted_threshold
swarm_raw_6_drones_1_interval_102.58s.ply,6,1,102.58,981918,85.38900000000001,67.69619711202745,0.002182354403242106,0.0019267768571806412,0.1,0.00226216479671721
swarm_raw_6_drones_2_interval_102.58s.ply,6,2,102.58,1042355,85.354,68.04576966440376,0.0021710282599813105,0.0019181470102029245,0.1,0.00226216479671721
swarm_raw_6_drones_3_interval_102.58s.ply,6,3,102.58,964756,84.761,67.93614391878442,0.002204887173570701,0.00191878746433808,0.1,0.00226216479671721
swarm_raw_6_drones_4_interval_102.58s.ply,6,4,102.58,983806,85.367,67.72012127793266,0.002176274488739486,0.0019269256544026218,0.1,0.00226216479671721
swarm_raw_6_drones_5_interval_102.58s.ply,6,5,102.58,986723,83.903,67.80555434503908,0.0022733845387130393,0.0019192691980588353,0.1,0.00226216479671721
swarm_raw_6_drones_6_interval_102.58s.ply,6,6,102.58,900267,83.18299999999999,68.03632780781274,0.0023124715449308938,0.0019135922528423568,0.1,0.00226216479671721
swarm_raw_6_drones_7_interval_102.58s.ply,6,7,102.58,988955,84.592,67.72853886035519,0.0022195619001524254,0.0019223117959787299,0.1,0.00226216479671721
swarm_raw_6_drones_8_interval_102.58s.ply,6,8,102.58,945110,82.461,67.905970244016,0.002374274764040981,0.0019151965142469903,0.1,0.00226216479671721
swarm_raw_6_drones_9_interval_102.58s.ply,6,9,102.58,904499,81.50800000000001,67.85690199768048,0.0024342050622204563,0.0019125136818200963,0.1,0.00226216479671721
swarm_raw_7_drones_10_interval_104.59s.ply,7,10,104.59,1032577,85.74300000000001,67.85464770935744,0.002155061329409462,0.0019259650449892601,0.1,0.00226216479671721
swarm_raw_7_drones_11_interval_104.59s.ply,7,11,104.59,937794,83.002,68.10271934972491,0.0023543946343079054,0.0019103555533849592,0.1,0.00226216479671721
swarm_raw_7_drones_12_interval_104.59s.ply,7,12,104.59,936745,82.72699999999999,67.80276382580105,0.0023657590191331285,0.0019188746579993506,0.1,0.00226216479671721
swarm_raw_7_drones_1_interval_104.59s.ply,7,1,104.59,1020114,85.517,67.7619271721866,0.0021765145928753582,0.0019273262928147352,0.1,0.00226216479671721
swarm_raw_7_drones_2_interval_104.59s.ply,7,2,104.59,1038093,85.20100000000001,67.7894840450375,0.0021864338503552066,0.0019249688409591942,0.1,0.00226216479671721
swarm_raw_7_drones_3_interval_104.59s.ply,7,3,104.59,1076845,85.07400000000001,67.88046228925117,0.0021885722052077134,0.0019189486634405427,0.1,0.00226216479671721
swarm_raw_7_drones_4_interval_104.59s.ply,7,4,104.59,1057448,84.768,68.0309295120355,0.0022135005407718155,0.0019153058328515815,0.1,0.00226216479671721
swarm_raw_7_drones_5_interval_104.59s.ply,7,5,104.59,997807,84.509,68.04802998867406,0.0022419090807567505,0.0019160405989068193,0.1,0.00226216479671721
swarm_raw_7_drones_6_interval_104.59s.ply,7,6,104.59,1032976,85.75,67.8511861983732,0.0021623610906517697,0.0019277001345767556,0.1,0.00226216479671721
swarm_raw_7_drones_7_interval_104.59s.ply,7,7,104.59,1089737,83.877,68.13212029092458,0.0022667491924391898,0.0019100903034052243,0.1,0.00226216479671721
swarm_raw_7_drones_8_interval_104.59s.ply,7,8,104.59,989258,83.363,68.21917420299646,0.0023336846257712845,0.0019080614072287505,0.1,0.00226216479671721
swarm_raw_7_drones_9_interval_104.59s.ply,7,9,104.59,1027238,84.22500000000001,68.08406452033711,0.002257513691987361,0.0019111518789473173,0.1,0.00226216479671721
swarm_raw_8_drones_10_interval_106.11s.ply,8,10,106.11,1033417,85.57000000000001,67.79954268218928,0.0021766743164604724,0.0019247290157235254,0.1,0.00226216479671721
swarm_raw_8_drones_11_interval_106.11s.ply,8,11,106.11,906674,82.431,68.0445231692979,0.002374492488100246,0.0019111464633164458,0.1,0.00226216479671721
swarm_raw_8_drones_12_interval_106.11s.ply,8,12,106.11,922824,83.037,68.058047905126,0.0023779679479110985,0.001910601359408396,0.1,0.00226216479671721
swarm_raw_8_drones_1_interval_106.11s.ply,8,1,106.11,1030312,85.504,67.9081795598855,0.0021829532021663896,0.0019220179346476584,0.1,0.00226216479671721
swarm_raw_8_drones_2_interval_106.11s.ply,8,2,106.11,1037974,85.331,67.81634222051804,0.002184561207468629,0.001923866297992345,0.1,0.00226216479671721
swarm_raw_8_drones_3_interval_106.11s.ply,8,3,106.11,1061894,84.78,67.90797643087495,0.002203717470671041,0.001918135860741375,0.1,0.00226216479671721
swarm_raw_8_drones_4_interval_106.11s.ply,8,4,106.11,1015805,84.65700000000001,67.95853335540474,0.002233006028407105,0.0019138042028965776,0.1,0.00226216479671721
swarm_raw_8_drones_5_interval_106.11s.ply,8,5,106.11,955997,84.1,68.10810243162211,0.0022536586187335643,0.0019106544728264298,0.1,0.00226216479671721
swarm_raw_8_drones_6_interval_106.11s.ply,8,6,106.11,1033264,85.547,67.88129433387759,0.0021841871157014707,0.0019234577720495963,0.1,0.00226216479671721
swarm_raw_8_drones_7_interval_106.11s.ply,8,7,106.11,901909,83.444,67.9831335533851,0.002321609799933923,0.0019144734670529914,0.1,0.00226216479671721
swarm_raw_8_drones_8_interval_106.11s.ply,8,8,106.11,855941,82.458,68.20716767233498,0.0023876550707677565,0.0019119356298361071,0.1,0.00226216479671721
swarm_raw_8_drones_9_interval_106.11s.ply,8,9,106.11,946684,83.17099999999999,67.95657342103178,0.0023318673534020304,0.0019168532435661213,0.1,0.00226216479671721
swarm_raw_9_drones_10_interval_102.60s.ply,9,10,102.6,1022891,84.27900000000001,67.94384545963868,0.0022408347798077042,0.0019143934131297371,0.1,0.00226216479671721
swarm_raw_9_drones_11_interval_102.60s.ply,9,11,102.6,1030247,83.737,68.16025671513725,0.002251612972044241,0.0019094139362807877,0.1,0.00226216479671721
swarm_raw_9_drones_12_interval_102.60s.ply,9,12,102.6,1162595,86.477,67.79117357129218,0.002078376881009353,0.0019269694701107426,0.1,0.00226216479671721
swarm_raw_9_drones_1_interval_102.60s.ply,9,1,102.6,1161312,86.158,67.57697285874093,0.002101937583852755,0.0019316153914316736,0.1,0.00226216479671721
swarm_raw_9_drones_2_interval_102.60s.ply,9,2,102.6,1123839,85.896,67.80464409397813,0.0021091127298818488,0.0019237416620757604,0.1,0.00226216479671721
swarm_raw_9_drones_3_interval_102.60s.ply,9,3,102.6,1113136,85.85199999999999,67.92204502005204,0.0021111944288891285,0.0019192550270888543,0.1,0.00226216479671721
swarm_raw_9_drones_4_interval_102.60s.ply,9,4,102.6,1165186,86.302,67.67949494758777,0.0020854708833148946,0.0019308113437746656,0.1,0.00226216479671721
swarm_raw_9_drones_5_interval_102.60s.ply,9,5,102.6,1102729,85.394,67.96955552996249,0.0021354808111536806,0.0019165602655164123,0.1,0.00226216479671721
swarm_raw_9_drones_6_interval_102.60s.ply,9,6,102.6,1015118,84.90299999999999,68.12922241552214,0.002187658701793161,0.001912451917926769,0.1,0.00226216479671721
swarm_raw_9_drones_7_interval_102.60s.ply,9,7,102.6,1110453,85.58099999999999,67.81134710241221,0.0021375741504020404,0.0019219897813703818,0.1,0.00226216479671721
swarm_raw_9_drones_8_interval_102.60s.ply,9,8,102.6,1090408,84.897,68.0887867113734,0.0021759070751237695,0.0019116700574579111,0.1,0.00226216479671721
swarm_raw_9_drones_9_interval_102.60s.ply,9,9,102.6,1022705,84.372,68.14047061469338,0.002233377764709006,0.0019105763636029192,0.1,0.00226216479671721
